task,target_column,model_group,model_name,feature_name,mean_importance,std_importance,signed_mean_importance,n_folds
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,yield_curve_slope,0.027623218290175347,0.004523892217904372,0.027623218290175347,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,rate_change_3m,0.0259768223549159,0.009167911849676946,0.0259768223549159,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,rate_level,0.020683528266445438,0.005997330104056668,0.020683528266445438,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,rate_change_1m,0.017914234320921776,0.004658833981590326,0.017914234320921776,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,unemployment_change,0.013548956409632874,0.0019681740690815517,0.013548956409632874,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,price_above_200d_ma,0.0033958928859446898,0.0010432007759392863,0.0033958928859446898,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,realized_vol_126d,0.14179558033062314,0.09687822907040058,0.09140190201255943,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,realized_vol_63d,0.11668042337963962,0.07017005256883255,0.10893747773152195,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,max_drawdown_6m,0.10013016980411657,0.06196655973413415,0.020414421491754094,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,realized_vol_21d,0.09451624830027808,0.07103002195538669,-0.007988876389799105,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,financial_conditions_level,0.08230713155588149,0.053162712273128354,-0.08098899373321507,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,financial_conditions_change,0.05570746093014879,0.030473776209298125,0.05566968692867399,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Ridge classifier,return_12m,0.050698907814824744,0.10345897031798663,-0.03698677934255591,162
